source;target;ref;layer
B5RGZ0;B5R9U4;Ecoli;Transcriptional_regulatory
B5RGZ0;B5R9U9;Ecoli;Transcriptional_regulatory
B5RGZ0;B5R9V2;Ecoli;Transcriptional_regulatory
B5RA93;B5R8A7;Salm;Transcriptional_regulatory
B5RA93;B5R8A8;Salm;Transcriptional_regulatory
B5RA93;B5R6M3;Salm;Transcriptional_regulatory
B5RA93;B5R6M2;Ecoli;Transcriptional_regulatory
B5RG36;B5RG39;Ecoli;Transcriptional_regulatory
B5R9Z1;B5R9Z1;Ecoli;Transcriptional_regulatory
B5R9Z1;B5R9Z2;Ecoli;Transcriptional_regulatory
B5R9Z1;B5R9Z3;Ecoli;Transcriptional_regulatory
B5R9Z1;B5R9Z4;Ecoli;Transcriptional_regulatory
B5R9Z1;B5R9Z5;Ecoli;Transcriptional_regulatory
B5R9Z1;B5R9Z6;Ecoli;Transcriptional_regulatory
B5R9Z1;B5R7U3;Ecoli;Transcriptional_regulatory
B5R7T6;B5RH65;Ecoli;Transcriptional_regulatory
B5R7T6;B5RH66;Ecoli;Transcriptional_regulatory
B5R7T6;B5RH67;Ecoli;Transcriptional_regulatory
B5R7T6;B5RH68;Ecoli;Transcriptional_regulatory
B5R7T6;B5RH69;Ecoli;Transcriptional_regulatory
B5R7T6;B5RH70;Ecoli;Transcriptional_regulatory
B5R7T6;B5R5R0;Ecoli;Transcriptional_regulatory
B5R7T6;B5R660;Ecoli;Transcriptional_regulatory
B5R7T6;B5R765;Ecoli;Transcriptional_regulatory
B5R7T6;B5R8H8;Ecoli;Transcriptional_regulatory
B5R7T6;B5R6C4;Ecoli;Transcriptional_regulatory
B5R7T6;B5R8E2;Ecoli;Transcriptional_regulatory
B5R7T6;B5R8E3;Ecoli;Transcriptional_regulatory
B5R7T6;B5R8F5;Ecoli;Transcriptional_regulatory
B5R7T6;B5R8F6;Ecoli;Transcriptional_regulatory
B5R7T6;B5R8F7;Ecoli;Transcriptional_regulatory
B5R7T6;B5RAY3;Ecoli;Transcriptional_regulatory
B5R7T6;B5RBD8;Ecoli;Transcriptional_regulatory
B5R7T6;B5RBQ1;Ecoli;Transcriptional_regulatory
B5R7T6;B5RD92;Ecoli;Transcriptional_regulatory
B5R7T6;B5RDF4;Ecoli;Transcriptional_regulatory
B5R7T6;B5RDF5;Ecoli;Transcriptional_regulatory
B5R7T6;B5REG7;Ecoli;Transcriptional_regulatory
B5R7T6;B5REG9;Ecoli;Transcriptional_regulatory
B5R7T6;B5RFP5;Ecoli;Transcriptional_regulatory
B5R7T6;B5R7J7;Ecoli;Transcriptional_regulatory
B5R7T6;B5R7J8;Ecoli;Transcriptional_regulatory
B5R7T6;B5R7T6;Ecoli;Transcriptional_regulatory
B5R7T6;B5R7V3;Ecoli;Transcriptional_regulatory
B5R7T6;B5R7V4;Ecoli;Transcriptional_regulatory
B5R9J4;B5R9J3;Ecoli;Transcriptional_regulatory
B5R9L5;B5RGA0;Ecoli;Transcriptional_regulatory
B5R9L5;B5RGA1;Ecoli;Transcriptional_regulatory
B5R9L5;B5R9L5;Ecoli;Transcriptional_regulatory
B5RED6;B5RED6;Ecoli;Transcriptional_regulatory
B5RED6;B5RED7;Ecoli;Transcriptional_regulatory
B5RED6;B5RED8;Ecoli;Transcriptional_regulatory
B5RED6;B5RED9;Ecoli;Transcriptional_regulatory
B5REV8;B5RGA0;Ecoli;Transcriptional_regulatory
B5REV8;B5RGA1;Ecoli;Transcriptional_regulatory
B5REV8;B5R872;Ecoli;Transcriptional_regulatory
B5REV8;B5R873;Ecoli;Transcriptional_regulatory
B5REV8;B5R874;Ecoli;Transcriptional_regulatory
B5REV8;B5R875;Ecoli;Transcriptional_regulatory
B5REV8;B5R876;Ecoli;Transcriptional_regulatory
B5REV8;B5RAZ7;Ecoli;Transcriptional_regulatory
B5REV8;B5RAZ8;Ecoli;Transcriptional_regulatory
B5REV8;B5RAZ9;Ecoli;Transcriptional_regulatory
B5REV8;B5RB01;Ecoli;Transcriptional_regulatory
B5REV8;B5RCH6;Ecoli;Transcriptional_regulatory
B5REV8;B5RCH7;Ecoli;Transcriptional_regulatory
B5REV8;B5RCH8;Ecoli;Transcriptional_regulatory
B5REV8;B5RCH9;Ecoli;Transcriptional_regulatory
B5REV8;B5RDW8;Ecoli;Transcriptional_regulatory
B5REV8;B5REN3;Ecoli;Transcriptional_regulatory
B5REV8;B5REN6;Ecoli;Transcriptional_regulatory
B5REV8;B5REN7;Ecoli;Transcriptional_regulatory
B5REV8;B5REN8;Ecoli;Transcriptional_regulatory
B5REV8;B5REN9;Ecoli;Transcriptional_regulatory
B5REV8;B5RES8;Ecoli;Transcriptional_regulatory
B5REV8;B5RES9;Ecoli;Transcriptional_regulatory
B5REV8;B5REV8;Ecoli;Transcriptional_regulatory
B5REV8;B5RF45;Ecoli;Transcriptional_regulatory
B5REV8;B5RF46;Ecoli;Transcriptional_regulatory
B5REV8;B5RF47;Ecoli;Transcriptional_regulatory
B5REV8;B5RF48;Ecoli;Transcriptional_regulatory
B5REV8;B5R7P2;Ecoli;Transcriptional_regulatory
B5REV8;B5R7P3;Ecoli;Transcriptional_regulatory
B5REV8;B5RGY7;Ecoli;Transcriptional_regulatory
B5REV8;B5RGY8;Ecoli;Transcriptional_regulatory
B5REV8;B5R9K7;Ecoli;Transcriptional_regulatory
B5RC91;B5RBW5;Ecoli;Transcriptional_regulatory
B5RC91;B5RC89;Ecoli;Transcriptional_regulatory
B5RC91;B5RC90;Ecoli;Transcriptional_regulatory
B5RC91;B5RC91;Ecoli;Transcriptional_regulatory
B5RAW7;B5R6H3;Salm;Transcriptional_regulatory
B5RAW7;B5R6H4;Salm;Transcriptional_regulatory
B5R640;B5R639;Ecoli;Transcriptional_regulatory
B5R640;B5R640;Ecoli;Transcriptional_regulatory
B5R640;B5R641;Ecoli;Transcriptional_regulatory
B5R640;B5R642;Ecoli;Transcriptional_regulatory
B5R7Q6;B5R7Q2;Ecoli;Transcriptional_regulatory
B5R7Q6;B5R7Q3;Ecoli;Transcriptional_regulatory
B5R7Q6;B5R7Q4;Ecoli;Transcriptional_regulatory
B5R7Q6;B5R7Q5;Ecoli;Transcriptional_regulatory
B5R7Q6;B5R7Q6;Ecoli;Transcriptional_regulatory
B5R8W0;B5R8F2;Ecoli;Transcriptional_regulatory
B5R8W0;B5R8F3;Ecoli;Transcriptional_regulatory
B5R856;B5R5P0;Ecoli;Transcriptional_regulatory
B5R856;B5R6C4;Ecoli;Transcriptional_regulatory
B5R856;B5RBF8;Ecoli;Transcriptional_regulatory
B5R856;B5RBF9;Ecoli;Transcriptional_regulatory
B5R856;B5RBG0;Ecoli;Transcriptional_regulatory
B5R856;B5RBG1;Ecoli;Transcriptional_regulatory
B5RGL5;B5RGL5;Ecoli;Transcriptional_regulatory
B5RGL5;B5RGL6;Ecoli;Transcriptional_regulatory
B5RGL5;B5RGL7;Ecoli;Transcriptional_regulatory
B5RFC3;B5RFC1;Ecoli;Transcriptional_regulatory
B5RFC3;B5RFC3;Ecoli;Transcriptional_regulatory
B5RFC3;B5RFC4;Ecoli;Transcriptional_regulatory
B5RFC3;B5RFC5;Ecoli;Transcriptional_regulatory
B5RFC3;B5RFC6;Ecoli;Transcriptional_regulatory
B5RF44;B5R613;Ecoli;Transcriptional_regulatory
B5RF44;B5R729;Ecoli;Transcriptional_regulatory
B5RF44;B5R730;Ecoli;Transcriptional_regulatory
B5RF44;B5R731;Ecoli;Transcriptional_regulatory
B5RF44;B5R658;Ecoli;Transcriptional_regulatory
B5RF44;B5R797;Ecoli;Transcriptional_regulatory
B5RF44;B5R859;Ecoli;Transcriptional_regulatory
B5RF44;B5R860;Ecoli;Transcriptional_regulatory
B5RF44;B5R861;Ecoli;Transcriptional_regulatory
B5RF44;B5R862;Ecoli;Transcriptional_regulatory
B5RF44;B5R916;Ecoli;Transcriptional_regulatory
B5RF44;B5RAT3;Ecoli;Transcriptional_regulatory
B5RF44;B5RAT4;Ecoli;Transcriptional_regulatory
B5RF44;B5RAT5;Ecoli;Transcriptional_regulatory
B5RF44;B5RAT6;Ecoli;Transcriptional_regulatory
B5RF44;B5RAT7;Ecoli;Transcriptional_regulatory
B5RF44;B5RAT8;Ecoli;Transcriptional_regulatory
B5RF44;B5RCN6;Ecoli;Transcriptional_regulatory
B5RF44;B5RD64;Ecoli;Transcriptional_regulatory
B5RF44;B5RE94;Ecoli;Transcriptional_regulatory
B5RF44;B5RF44;Ecoli;Transcriptional_regulatory
B5RF44;B5RF61;Ecoli;Transcriptional_regulatory
B5RF44;B5RC80;Ecoli;Transcriptional_regulatory
B5RF44;B5RC79;Ecoli;Transcriptional_regulatory
B5RF44;B5RC78;Ecoli;Transcriptional_regulatory
B5RF44;B5RC77;Ecoli;Transcriptional_regulatory
B5RF44;B5RC76;Ecoli;Transcriptional_regulatory
B5RF44;B5RC75;Ecoli;Transcriptional_regulatory
B5RF44;B5RC74;Ecoli;Transcriptional_regulatory
B5RF44;B5RC73;Ecoli;Transcriptional_regulatory
B5RF44;B5R9T6;Ecoli;Transcriptional_regulatory
B5RFN4;B5RH54;Salm;Transcriptional_regulatory
B5RFN4;B5R9X0;Salm;Transcriptional_regulatory
B5RFN4;B5RD24;Ecoli;Transcriptional_regulatory
B5RFN4;B5RD25;Ecoli;Transcriptional_regulatory
B5RFN4;B5R7Q7;Ecoli;Transcriptional_regulatory
B5RFN4;B5RFN3;Salm,__Ecoli;Transcriptional_regulatory
B5RFN4;B5RFN4;Salm,__Ecoli;Transcriptional_regulatory
B5RAY9;B5RAY9;Ecoli;Transcriptional_regulatory
B5RAY9;B5RAZ0;Ecoli;Transcriptional_regulatory
B5RAY9;B5RAZ1;Ecoli;Transcriptional_regulatory
B5R6H3;B5R6H3;Ecoli;Transcriptional_regulatory
B5R6H3;B5R6H4;Ecoli;Transcriptional_regulatory
B5R977;B5R9Y2;Salm;Transcriptional_regulatory
B5R977;B5R9Y5;Salm;Transcriptional_regulatory
B5R977;B5RD78;Salm;Transcriptional_regulatory
B5R977;B5RD79;Salm;Transcriptional_regulatory
B5R977;B5RD80;Salm;Transcriptional_regulatory
B5R977;B5RD81;Salm;Transcriptional_regulatory
B5R7L2;B5R7D8;Salm;Transcriptional_regulatory
B5R7L2;B5R7D9;Salm;Transcriptional_regulatory
B5R7L2;B5R894;Salm;Transcriptional_regulatory
B5R7L2;B5R895;Salm;Transcriptional_regulatory
B5R7L2;B5R896;Salm;Transcriptional_regulatory
B5R7L2;B5R897;Salm;Transcriptional_regulatory
B5R7L2;B5R8F0;Salm;Transcriptional_regulatory
B5R7L2;B5R8F1;Salm;Transcriptional_regulatory
B5R7L2;B5R8S7;Salm;Transcriptional_regulatory
B5R7L2;B5R8U0;Salm;Transcriptional_regulatory
B5R7L2;B5R8U1;Salm;Transcriptional_regulatory
B5R7L2;B5RBF6;Salm;Transcriptional_regulatory
B5R7L2;B5RBF7;Salm;Transcriptional_regulatory
B5R7L2;B5RD63;Salm;Transcriptional_regulatory
B5R7L2;B5RD64;Salm;Transcriptional_regulatory
B5R7L2;B5RGR7;Salm;Transcriptional_regulatory
B5R7L2;B5R6U7;Ecoli;Transcriptional_regulatory
B5R7L2;B5R8L6;Ecoli;Transcriptional_regulatory
B5R7L2;B5R8B2;Ecoli;Transcriptional_regulatory
B5R7L2;B5R8B3;Ecoli;Transcriptional_regulatory
B5R7L2;B5RAA8;Ecoli;Transcriptional_regulatory
B5R7L2;B5RC93;Ecoli;Transcriptional_regulatory
B5R7L2;B5RCL6;Ecoli;Transcriptional_regulatory
B5R7L2;B5R997;Ecoli;Transcriptional_regulatory
B5R7L2;B5RBF8;Salm,__Ecoli;Transcriptional_regulatory
B5R7L2;B5RBF9;Salm,__Ecoli;Transcriptional_regulatory
B5R7L2;B5RBG0;Salm,__Ecoli;Transcriptional_regulatory
B5R957;B5RH55;Salm;Transcriptional_regulatory
B5R957;B5RH56;Salm;Transcriptional_regulatory
B5R957;B5RH57;Salm;Transcriptional_regulatory
B5R957;B5RH58;Salm;Transcriptional_regulatory
B5R957;B5RH59;Salm;Transcriptional_regulatory
B5R957;B5RH60;Salm;Transcriptional_regulatory
B5R957;B5RH61;Salm;Transcriptional_regulatory
B5R957;B5RH62;Salm;Transcriptional_regulatory
B5R957;B5RH63;Salm;Transcriptional_regulatory
B5R957;B5RH64;Salm;Transcriptional_regulatory
B5R957;B5RHF1;Salm;Transcriptional_regulatory
B5R957;B5RHF2;Salm;Transcriptional_regulatory
B5R957;B5R7C8;Salm;Transcriptional_regulatory
B5R957;B5R8B1;Salm;Transcriptional_regulatory
B5R957;B5R8B2;Salm;Transcriptional_regulatory
B5R957;B5R8B3;Salm;Transcriptional_regulatory
B5R957;B5RB38;Salm;Transcriptional_regulatory
B5R957;B5RB39;Salm;Transcriptional_regulatory
B5R957;B5RBS0;Salm;Transcriptional_regulatory
B5R957;B5RCM1;Salm;Transcriptional_regulatory
B5R957;B5REB2;Salm;Transcriptional_regulatory
B5R957;B5REB4;Salm;Transcriptional_regulatory
B5R957;B5REB5;Salm;Transcriptional_regulatory
B5R957;B5REF0;Salm;Transcriptional_regulatory
B5R957;B5REF1;Salm;Transcriptional_regulatory
B5R957;B5REF2;Salm;Transcriptional_regulatory
B5R957;B5RF99;Salm;Transcriptional_regulatory
B5R957;B5R5Z7;Ecoli;Transcriptional_regulatory
B5R957;B5R5Z8;Ecoli;Transcriptional_regulatory
B5R957;B5R6H3;Ecoli;Transcriptional_regulatory
B5R957;B5R7D7;Ecoli;Transcriptional_regulatory
B5R957;B5RBF8;Ecoli;Transcriptional_regulatory
B5R957;B5RBF9;Ecoli;Transcriptional_regulatory
B5R957;B5RBG0;Ecoli;Transcriptional_regulatory
B5R957;B5RED6;Ecoli;Transcriptional_regulatory
B5R957;B5RED7;Ecoli;Transcriptional_regulatory
B5R957;B5RED8;Ecoli;Transcriptional_regulatory
B5R957;B5RED9;Ecoli;Transcriptional_regulatory
B5R957;B5RES3;Salm,__Ecoli;Transcriptional_regulatory
B5R5U7;B5RHA6;Salm;Transcriptional_regulatory
B5R5U7;B5RHA7;Salm;Transcriptional_regulatory
B5R5U7;B5R5U3;Salm;Transcriptional_regulatory
B5R5U7;B5R5U4;Salm;Transcriptional_regulatory
B5R5U7;B5R5U5;Salm;Transcriptional_regulatory
B5R5U7;B5R5U6;Salm;Transcriptional_regulatory
B5R5U7;B5R5U7;Salm;Transcriptional_regulatory
B5R5U7;B5R5U8;Salm;Transcriptional_regulatory
B5R5U7;B5R5W0;Salm;Transcriptional_regulatory
B5R5U7;B5R5W1;Salm;Transcriptional_regulatory
B5R5U7;B5R5W2;Salm;Transcriptional_regulatory
B5R5U7;B5R622;Salm;Transcriptional_regulatory
B5R5U7;B5R623;Salm;Transcriptional_regulatory
B5R5U7;B5R728;Salm;Transcriptional_regulatory
B5R5U7;B5RBG8;Salm;Transcriptional_regulatory
B5R5U7;B5RBY5;Salm;Transcriptional_regulatory
B5R5U7;B5RBY6;Salm;Transcriptional_regulatory
B5R5U7;B5RBY7;Salm;Transcriptional_regulatory
B5R5U7;B5RBY8;Salm;Transcriptional_regulatory
B5R5U7;B5RC63;Salm;Transcriptional_regulatory
B5R5U7;Q2NQM8;Salm;Transcriptional_regulatory
B5R5U7;B5RDR0;Salm;Transcriptional_regulatory
B5R5U7;B5RDR1;Salm;Transcriptional_regulatory
B5R5U7;B5RDR2;Salm;Transcriptional_regulatory
B5R5U7;B5RDR3;Salm;Transcriptional_regulatory
B5R5U7;B5RDR4;Salm;Transcriptional_regulatory
B5R5U7;B5RDR5;Salm;Transcriptional_regulatory
B5R5U7;B5RDR6;Salm;Transcriptional_regulatory
B5R5U7;B5RDR8;Salm;Transcriptional_regulatory
B5R5U7;B5RGM7;Salm;Transcriptional_regulatory
B5REZ5;B5R6C0;Ecoli;Transcriptional_regulatory
B5REZ5;B5R6C1;Ecoli;Transcriptional_regulatory
B5REZ5;B5RCK3;Ecoli;Transcriptional_regulatory
B5R930;B5R929;Ecoli;Transcriptional_regulatory
B5R930;B5R930;Ecoli;Transcriptional_regulatory
B5RAI7;B5R7K7;Salm;Transcriptional_regulatory
B5RAI7;B5R7K8;Salm;Transcriptional_regulatory
B5RAI7;B5R7K9;Salm;Transcriptional_regulatory
B5RAI7;B5R8L6;Ecoli;Transcriptional_regulatory
B5RAI7;B5R6J2;Ecoli;Transcriptional_regulatory
B5RAI7;B5R6J3;Ecoli;Transcriptional_regulatory
B5RAI7;B5R6J4;Ecoli;Transcriptional_regulatory
B5RAI7;B5R6J5;Ecoli;Transcriptional_regulatory
B5RAI7;B5RBF8;Ecoli;Transcriptional_regulatory
B5RAI7;B5RBF9;Ecoli;Transcriptional_regulatory
B5RAI7;B5RBG0;Ecoli;Transcriptional_regulatory
B5RAI7;B5RBG1;Ecoli;Transcriptional_regulatory
B5RGL0;B5RGL0;Ecoli;Transcriptional_regulatory
B5R8H7;B5RH52;Ecoli;Transcriptional_regulatory
B5R8H7;B5RH53;Ecoli;Transcriptional_regulatory
B5R8H7;B5R8H7;Ecoli;Transcriptional_regulatory
B5R8H7;B5R8J4;Ecoli;Transcriptional_regulatory
B5R8H7;B5R6K4;Ecoli;Transcriptional_regulatory
B5R8H7;B5R6K6;Ecoli;Transcriptional_regulatory
B5R8H7;B5RAB7;Ecoli;Transcriptional_regulatory
B5R8H7;B5RAB8;Ecoli;Transcriptional_regulatory
B5R8H7;B5RB37;Ecoli;Transcriptional_regulatory
B5R8H7;B5RC89;Ecoli;Transcriptional_regulatory
B5R8H7;B5RC90;Ecoli;Transcriptional_regulatory
B5R8H7;B5RC91;Ecoli;Transcriptional_regulatory
B5R8H7;B5RC93;Ecoli;Transcriptional_regulatory
B5R8H7;B5RE15;Ecoli;Transcriptional_regulatory
B5R8H7;B5RE16;Ecoli;Transcriptional_regulatory
B5R8H7;B5RE27;Ecoli;Transcriptional_regulatory
B5R8H7;B5RES8;Ecoli;Transcriptional_regulatory
B5R8H7;B5RES9;Ecoli;Transcriptional_regulatory
B5R8H7;B5RFT2;Ecoli;Transcriptional_regulatory
B5R8H7;B5RFT3;Ecoli;Transcriptional_regulatory
B5R8H7;B5RFT4;Ecoli;Transcriptional_regulatory
B5R8H7;B5RFT5;Ecoli;Transcriptional_regulatory
B5R8H7;B5RFT6;Ecoli;Transcriptional_regulatory
B5R8H7;B5RG55;Ecoli;Transcriptional_regulatory
B5R8H7;B5RGG9;Ecoli;Transcriptional_regulatory
B5R8H7;B5RGH0;Ecoli;Transcriptional_regulatory
B5R8H7;B5R9U4;Ecoli;Transcriptional_regulatory
B5R8H7;B5R9X0;Ecoli;Transcriptional_regulatory
B5RDE3;B5R5Z9;Ecoli;Transcriptional_regulatory
B5RDE3;B5R600;Ecoli;Transcriptional_regulatory
B5RDE3;B5RAA8;Ecoli;Transcriptional_regulatory
B5RDE3;B5RDE3;Ecoli;Transcriptional_regulatory
B5R976;B5RF16;Salm;Transcriptional_regulatory
B5R976;B5RH55;Salm;Transcriptional_regulatory
B5R976;B5RH56;Salm;Transcriptional_regulatory
B5R976;B5RH57;Salm;Transcriptional_regulatory
B5R976;B5RH58;Salm;Transcriptional_regulatory
B5R976;B5RH59;Salm;Transcriptional_regulatory
B5R976;B5RH60;Salm;Transcriptional_regulatory
B5R976;B5RH61;Salm;Transcriptional_regulatory
B5R976;B5RH62;Salm;Transcriptional_regulatory
B5R976;B5RH63;Salm;Transcriptional_regulatory
B5R976;B5RH64;Salm;Transcriptional_regulatory
B5R976;B5R5Z7;Salm;Transcriptional_regulatory
B5R976;B5R5Z8;Salm;Transcriptional_regulatory
B5R976;B5R7W2;Salm;Transcriptional_regulatory
B5R976;B5R7W3;Salm;Transcriptional_regulatory
B5R976;B5R840;Salm;Transcriptional_regulatory
B5R976;B5R841;Salm;Transcriptional_regulatory
B5R976;B5R7C2;Salm;Transcriptional_regulatory
B5R976;B5R7C3;Salm;Transcriptional_regulatory
B5R976;B5R8B1;Salm;Transcriptional_regulatory
B5R976;B5R8B2;Salm;Transcriptional_regulatory
B5R976;B5R8B3;Salm;Transcriptional_regulatory
B5R976;B5R8T6;Salm;Transcriptional_regulatory
B5R976;B5RAB6;Salm;Transcriptional_regulatory
B5R976;B5RAB7;Salm;Transcriptional_regulatory
B5R976;B5RAJ7;Salm;Transcriptional_regulatory
B5R976;B5RAJ8;Salm;Transcriptional_regulatory
B5R976;B5RBD7;Salm;Transcriptional_regulatory
B5R976;B5RCA2;Salm;Transcriptional_regulatory
B5R976;B5RDF2;Salm;Transcriptional_regulatory
B5R976;B5RG58;Salm;Transcriptional_regulatory
B5R976;B5RG59;Salm;Transcriptional_regulatory
B5R976;B5RG60;Salm;Transcriptional_regulatory
B5RGA2;B5RGA3;Ecoli;Transcriptional_regulatory
B5RGA2;B5RGA4;Ecoli;Transcriptional_regulatory
B5RGA2;B5RGA6;Ecoli;Transcriptional_regulatory
B5RGA2;B5RGA7;Ecoli;Transcriptional_regulatory
B5RGA2;B5RGA8;Ecoli;Transcriptional_regulatory
B5RGA2;B5RGA9;Ecoli;Transcriptional_regulatory
B5RGA2;B5RGB0;Ecoli;Transcriptional_regulatory
B5RGA2;B5RGB1;Ecoli;Transcriptional_regulatory
B5RGY3;B5R8F2;Ecoli;Transcriptional_regulatory
B5RGY3;B5R8F3;Ecoli;Transcriptional_regulatory
B5RGY3;B5RGY4;Ecoli;Transcriptional_regulatory
B5RGY3;B5RGY5;Ecoli;Transcriptional_regulatory
B5RGY3;B5R7K2;Ecoli;Transcriptional_regulatory
B5RGY3;B5R9M0;Ecoli;Transcriptional_regulatory
B5RGY3;B5R9M1;Ecoli;Transcriptional_regulatory
B5RGY3;B5R9M2;Ecoli;Transcriptional_regulatory
B5R968;B5RGR2;Ecoli;Transcriptional_regulatory
B5R968;B5R9A1;Ecoli;Transcriptional_regulatory
B5R968;B5R9A2;Ecoli;Transcriptional_regulatory
B5R968;B5R9A3;Ecoli;Transcriptional_regulatory
B5R968;B5R9A4;Ecoli;Transcriptional_regulatory
B5R703;B5RF38;Salm;Transcriptional_regulatory
B5R703;B5RHF3;Salm;Transcriptional_regulatory
B5R703;B5RHF4;Salm;Transcriptional_regulatory
B5R703;B5R5P1;Salm;Transcriptional_regulatory
B5R703;B5R831;Salm;Transcriptional_regulatory
B5R703;B5R832;Salm;Transcriptional_regulatory
B5R703;B5R8X0;Salm;Transcriptional_regulatory
B5R703;B5R8X1;Salm;Transcriptional_regulatory
B5R703;B5R8X2;Salm;Transcriptional_regulatory
B5R703;B5R8X3;Salm;Transcriptional_regulatory
B5R703;B5RBG2;Salm;Transcriptional_regulatory
B5R703;B5RBW5;Salm;Transcriptional_regulatory
B5R703;B5RBW6;Salm;Transcriptional_regulatory
B5R703;B5RD13;Salm;Transcriptional_regulatory
B5R703;B5REE0;Salm;Transcriptional_regulatory
B5R703;B5REE1;Salm;Transcriptional_regulatory
B5R703;B5REE2;Salm;Transcriptional_regulatory
B5R703;B5REE3;Salm;Transcriptional_regulatory
B5R703;B5REE4;Salm;Transcriptional_regulatory
B5R703;B5REE5;Salm;Transcriptional_regulatory
B5R703;B5RFU0;Salm;Transcriptional_regulatory
B5R703;B5RFU1;Salm;Transcriptional_regulatory
B5R703;B5R7L4;Salm;Transcriptional_regulatory
B5R703;B5R7L5;Salm;Transcriptional_regulatory
B5RC30;B5R740;Ecoli;Transcriptional_regulatory
B5RC30;B5R741;Ecoli;Transcriptional_regulatory
B5RC30;B5R742;Ecoli;Transcriptional_regulatory
B5RC30;B5R743;Ecoli;Transcriptional_regulatory
B5RC30;B5RC29;Ecoli;Transcriptional_regulatory
B5RC30;B5RC30;Ecoli;Transcriptional_regulatory
B5RC30;B5RDY7;Ecoli;Transcriptional_regulatory
B5RC30;B5RDY8;Ecoli;Transcriptional_regulatory
B5RC30;B5RE51;Ecoli;Transcriptional_regulatory
B5RDK0;B5R974;Salm;Transcriptional_regulatory
B5RDK0;B5R975;Salm;Transcriptional_regulatory
B4T9U5;B4TGE6;Ecoli;Transcriptional_regulatory
B4T9U5;B4T9U0;Ecoli;Transcriptional_regulatory
B4T9U5;B4T9U1;Ecoli;Transcriptional_regulatory
B4T9U5;B4T9U2;Ecoli;Transcriptional_regulatory
B4T9U5;B4T9U3;Ecoli;Transcriptional_regulatory
B4T9U5;B4T9U4;Ecoli;Transcriptional_regulatory
B4T9U5;B4T9U5;Ecoli;Transcriptional_regulatory
B4T9U5;B4TD56;Ecoli;Transcriptional_regulatory
B4TA76;B4THZ7;Ecoli;Transcriptional_regulatory
B4TA76;B4TA16;Ecoli;Transcriptional_regulatory
B4TA76;B4TA73;Ecoli;Transcriptional_regulatory
B4TA76;B4TA74;Ecoli;Transcriptional_regulatory
B4TA76;B4TA75;Ecoli;Transcriptional_regulatory
B4TA76;B4TA76;Ecoli;Transcriptional_regulatory
B4TDB7;B4TK31;Ecoli;Transcriptional_regulatory
B4TDB7;B4TK32;Ecoli;Transcriptional_regulatory
B4TDB7;B4TGI2;Ecoli;Transcriptional_regulatory
B4TDB7;B4TGK5;Ecoli;Transcriptional_regulatory
B4TDB7;B4TGK6;Ecoli;Transcriptional_regulatory
B4TDB7;B4TGK7;Ecoli;Transcriptional_regulatory
B4TDB7;B4TGK8;Ecoli;Transcriptional_regulatory
B4TDB7;B4TGK9;Ecoli;Transcriptional_regulatory
B4TDB7;B4TGL0;Ecoli;Transcriptional_regulatory
B4TDB7;B4TDB7;Ecoli;Transcriptional_regulatory
B4TDB7;B4TKT7;Ecoli;Transcriptional_regulatory
B4TDB7;B4TKT8;Ecoli;Transcriptional_regulatory
B4TIT4;B4TIG8;Ecoli;Transcriptional_regulatory
B4TIT4;B4TIG9;Ecoli;Transcriptional_regulatory
B4TIT4;B4TIH0;Ecoli;Transcriptional_regulatory
B4TIT4;B4TIH1;Ecoli;Transcriptional_regulatory
B4TIT4;B4TIH2;Ecoli;Transcriptional_regulatory
B4TIT4;B4TIH3;Ecoli;Transcriptional_regulatory
B4TIT4;B4TJB0;Ecoli;Transcriptional_regulatory
B4TIT4;B4TJB1;Ecoli;Transcriptional_regulatory
B4TIT4;B4TJB2;Ecoli;Transcriptional_regulatory
B4TIT4;B4T9D4;Ecoli;Transcriptional_regulatory
B4TIT4;B4T9D5;Ecoli;Transcriptional_regulatory
B4TIT4;B4T9D6;Ecoli;Transcriptional_regulatory
B4TIT4;B4T9D7;Ecoli;Transcriptional_regulatory
B4TIT4;B4T9D8;Ecoli;Transcriptional_regulatory
B4TIT4;B4TAF5;Ecoli;Transcriptional_regulatory
B4TIT4;B4TAF6;Ecoli;Transcriptional_regulatory
B4TIT4;B4TAH9;Ecoli;Transcriptional_regulatory
B4TIT4;B4TC00;Ecoli;Transcriptional_regulatory
B4TIT4;B4TC01;Ecoli;Transcriptional_regulatory
B4TIT4;B4TC02;Ecoli;Transcriptional_regulatory
B4TIT4;B4TC03;Ecoli;Transcriptional_regulatory
B4TIT4;B4TC55;Ecoli;Transcriptional_regulatory
B4TIT4;B4TC56;Ecoli;Transcriptional_regulatory
B4TIT4;B4TC57;Ecoli;Transcriptional_regulatory
B4TIT4;B4TC58;Ecoli;Transcriptional_regulatory
B4TIT4;B4TC59;Ecoli;Transcriptional_regulatory
B4TIT4;B4TC60;Ecoli;Transcriptional_regulatory
B4TIT4;B4TCU3;Ecoli;Transcriptional_regulatory
B4TIT4;B4TCU4;Ecoli;Transcriptional_regulatory
B4TIT4;B4TCZ7;Ecoli;Transcriptional_regulatory
B4TIT4;B4TCZ8;Ecoli;Transcriptional_regulatory
B4TIT4;B4TD25;Ecoli;Transcriptional_regulatory
B4TIT4;B4TD26;Ecoli;Transcriptional_regulatory
B4TIT4;B4TD27;Ecoli;Transcriptional_regulatory
